country,date,case_age_00_19,case_age_20_39,case_age_40_59,case_age_60over,case_total,mask_age_00_19,mask_age_20_39,mask_age_40_59,mask_age_60over,mask_overall
MYS,2021/1/3,241,965,342,114,1662,0.848160989,0.921042707,0.944398254,0.877436927,0.912949414
MYS,2021/1/4,250,986,360,103,1699,0.851240402,0.921038417,0.942869465,0.8832215,0.913463851
MYS,2021/1/5,263,1164,446,125,1998,0.854319814,0.921034127,0.941340675,0.889006073,0.913978287
MYS,2021/1/6,205,1516,452,122,2295,0.857399227,0.921029837,0.939811886,0.894790646,0.914492724
MYS,2021/1/7,306,1196,398,189,2089,0.860478639,0.921025548,0.938283096,0.900575219,0.91500716
MYS,2021/1/8,259,1631,569,147,2606,0.863558052,0.921021258,0.936754307,0.906359792,0.915521597
MYS,2021/1/9,287,1466,536,153,2442,0.866637464,0.921016968,0.935225517,0.912144365,0.916036033
MYS,2021/1/10,308,1413,487,204,2412,0.869716877,0.921012678,0.933696728,0.917928938,0.91655047
MYS,2021/1/11,351,1167,490,180,2188,0.864133224,0.91733903,0.931529569,0.922269782,0.91364072
MYS,2021/1/12,360,1952,729,183,3224,0.858549572,0.913665383,0.929362409,0.926610625,0.91073097
MYS,2021/1/13,362,1717,637,214,2930,0.852965919,0.909991735,0.92719525,0.930951469,0.90782122
MYS,2021/1/14,388,1949,671,209,3217,0.847382266,0.906318087,0.925028091,0.935292312,0.90491147
MYS,2021/1/15,388,1815,656,196,3055,0.841798613,0.902644439,0.922860932,0.939633156,0.90200172
MYS,2021/1/16,511,2414,795,256,3976,0.836214961,0.898970792,0.920693772,0.943973999,0.89909197
MYS,2021/1/17,455,1743,656,213,3067,0.830631308,0.895297144,0.918526613,0.948314843,0.89618222
MYS,2021/1/18,400,1853,699,231,3183,0.830544605,0.896247458,0.919015237,0.940175341,0.896244273
MYS,2021/1/19,462,2019,821,271,3573,0.830457901,0.897197772,0.91950386,0.932035839,0.896306327
MYS,2021/1/20,470,2304,906,309,3989,0.830371198,0.898148086,0.919992484,0.923896337,0.89636838
MYS,2021/1/21,440,1695,670,312,3117,0.830284495,0.899098401,0.920481107,0.915756835,0.896430434
MYS,2021/1/22,541,1863,846,314,3564,0.830197792,0.900048715,0.920969731,0.907617333,0.896492487
MYS,2021/1/23,516,2348,989,313,4166,0.830111088,0.900999029,0.921458354,0.899477831,0.896554541
MYS,2021/1/24,462,1652,793,275,3182,0.830024385,0.901949343,0.921946978,0.891338329,0.896616594
MYS,2021/1/25,381,1589,720,292,2982,0.831647835,0.902267459,0.919616617,0.896759276,0.896442679
MYS,2021/1/26,449,1928,869,283,3529,0.833271286,0.902585574,0.917286256,0.902180222,0.896268763
MYS,2021/1/27,398,2049,798,259,3504,0.834894736,0.90290369,0.914955895,0.907601169,0.896094848
MYS,2021/1/28,529,2252,965,297,4043,0.836518187,0.903221806,0.912625535,0.913022115,0.895920933
MYS,2021/1/29,508,3001,1214,403,5126,0.838141637,0.903539922,0.910295174,0.918443062,0.895747018
MYS,2021/1/30,530,3295,1164,361,5350,0.839765088,0.903858037,0.907964813,0.923864008,0.895573102
MYS,2021/1/31,589,3146,1025,338,5098,0.841388538,0.904176153,0.905634452,0.929284955,0.895399187
MYS,2021/2/1,372,2366,824,272,3834,0.840812349,0.903534374,0.91050165,0.91786186,0.895937127
MYS,2021/2/2,329,1737,633,201,2900,0.84023616,0.902892596,0.915368849,0.906438766,0.896475066
MYS,2021/2/3,355,2736,878,189,4158,0.839659971,0.902250817,0.920236047,0.895015671,0.897013006
MYS,2021/2/4,436,2546,956,279,4217,0.839083783,0.901609039,0.925103246,0.883592577,0.897550946
MYS,2021/2/5,360,1812,767,236,3175,0.838507594,0.90096726,0.929970444,0.872169482,0.898088886
MYS,2021/2/6,368,2043,812,258,3481,0.837931405,0.900325482,0.934837643,0.860746388,0.898626825
MYS,2021/2/7,299,2094,722,196,3311,0.837355216,0.899683703,0.939704841,0.849323293,0.899164765
MYS,2021/2/8,254,2061,563,171,3049,0.839909658,0.898501187,0.936631172,0.851328703,0.898118288
MYS,2021/2/9,310,1582,587,168,2647,0.8424641,0.897318671,0.933557503,0.853334114,0.89707181
MYS,2021/2/10,307,1695,588,175,2765,0.845018542,0.896136155,0.930483834,0.855339524,0.896025333
MYS,2021/2/11,320,1946,722,187,3175,0.847572984,0.894953639,0.927410164,0.857344935,0.894978856
MYS,2021/2/12,229,2102,687,158,3176,0.850127426,0.893771123,0.924336495,0.859350345,0.893932379
MYS,2021/2/13,282,2037,594,127,3040,0.852681868,0.892588607,0.921262826,0.861355756,0.892885901
MYS,2021/2/14,263,1358,562,183,2366,0.85523631,0.891406091,0.918189157,0.863361166,0.891839424
MYS,2021/2/15,273,1146,537,169,2125,0.858806489,0.89312207,0.919928686,0.864757875,0.893892591
MYS,2021/2/16,260,1507,505,157,2429,0.862376667,0.894838049,0.921668216,0.866154584,0.895945758
MYS,2021/2/17,226,1831,544,158,2759,0.865946846,0.896554028,0.923407745,0.867551293,0.897998925
MYS,2021/2/18,210,1586,536,189,2521,0.869517024,0.898270006,0.925147275,0.868948002,0.900052092
MYS,2021/2/19,283,1886,529,130,2828,0.873087203,0.899985985,0.926886804,0.870344711,0.902105259
MYS,2021/2/20,262,1354,503,113,2232,0.876657381,0.901701964,0.928626334,0.87174142,0.904158426
MYS,2021/2/21,239,2400,465,127,3231,0.88022756,0.903417943,0.930365863,0.873138129,0.906211593
MYS,2021/2/22,241,1335,466,102,2144,0.882226782,0.906773199,0.932473731,0.874679092,0.908781123
MYS,2021/2/23,219,1456,476,123,2274,0.884226005,0.910128454,0.934581598,0.876220054,0.911350654
MYS,2021/2/24,221,2387,545,168,3321,0.886225227,0.91348371,0.936689466,0.877761017,0.913920184
MYS,2021/2/25,229,1029,440,160,1858,0.888224449,0.916838965,0.938797333,0.87930198,0.916489715
MYS,2021/2/26,198,1388,424,184,2194,0.890223671,0.920194221,0.940905201,0.880842943,0.919059245
MYS,2021/2/27,242,1364,498,163,2267,0.892222894,0.923549476,0.943013068,0.882383905,0.921628776
MYS,2021/2/28,214,1600,439,119,2372,0.894222116,0.926904732,0.945120936,0.883924868,0.924198306
MYS,2021/3/1,187,1072,371,99,1729,0.8902968,0.927076451,0.94549295,0.895220449,0.924523487
MYS,2021/3/2,171,851,351,129,1502,0.886371484,0.92724817,0.945864964,0.906516029,0.924848668
MYS,2021/3/3,171,1115,328,72,1686,0.882446168,0.927419889,0.946236978,0.91781161,0.925173849
MYS,2021/3/4,247,1123,447,130,1947,0.878520852,0.927591608,0.946608992,0.92910719,0.925499031
MYS,2021/3/5,367,849,365,117,1698,0.874595536,0.927763327,0.946981006,0.940402771,0.925824212
MYS,2021/3/6,268,796,347,129,1540,0.87067022,0.927935046,0.94735302,0.951698351,0.926149393
MYS,2021/3/7,218,886,349,110,1563,0.866744904,0.928106765,0.947725034,0.962993932,0.926474574
MYS,2021/3/8,235,798,354,110,1497,0.865906554,0.929124186,0.943835051,0.957464907,0.925321264
MYS,2021/3/9,159,693,335,77,1264,0.865068204,0.930141607,0.939945068,0.951935882,0.924167954
MYS,2021/3/10,187,832,329,85,1433,0.864229854,0.931159028,0.936055085,0.946406857,0.923014644
MYS,2021/3/11,162,890,401,121,1574,0.863391503,0.93217645,0.932165101,0.940877832,0.921861334
MYS,2021/3/12,231,750,373,132,1486,0.862553153,0.933193871,0.928275118,0.935348807,0.920708024
MYS,2021/3/13,192,736,314,128,1370,0.861714803,0.934211292,0.924385135,0.929819782,0.919554714
MYS,2021/3/14,203,696,308,105,1312,0.860876453,0.935228713,0.920495152,0.924290757,0.918401404
MYS,2021/3/15,201,622,268,79,1170,0.865854606,0.935888696,0.922066588,0.92726369,0.920177556
MYS,2021/3/16,193,539,228,92,1052,0.870832759,0.93654868,0.923638024,0.930236623,0.921953707
MYS,2021/3/17,155,542,248,77,1022,0.875810912,0.937208663,0.92520946,0.933209556,0.923729859
MYS,2021/3/18,202,612,248,90,1152,0.880789064,0.937868646,0.926780897,0.936182489,0.92550601
MYS,2021/3/19,204,933,300,101,1538,0.885767217,0.938528629,0.928352333,0.939155422,0.927282162
MYS,2021/3/20,208,948,385,112,1653,0.89074537,0.939188613,0.929923769,0.942128355,0.929058313
MYS,2021/3/21,173,752,296,82,1303,0.895723523,0.939848596,0.931495205,0.945101288,0.930834465
MYS,2021/3/22,141,699,204,59,1103,0.897176745,0.937936054,0.933339701,0.946706983,0.930816481
MYS,2021/3/23,173,817,279,96,1365,0.898629968,0.936023513,0.935184198,0.948312678,0.930798497
MYS,2021/3/24,192,720,268,72,1252,0.90008319,0.934110971,0.937028694,0.949918373,0.930780513
MYS,2021/3/25,229,691,301,121,1342,0.901536413,0.93219843,0.938873191,0.951524068,0.93076253
MYS,2021/3/26,224,614,304,98,1240,0.902989635,0.930285888,0.940717687,0.953129763,0.930744546
MYS,2021/3/27,287,541,258,77,1163,0.904442858,0.928373347,0.942562184,0.954735458,0.930726562
MYS,2021/3/28,206,689,294,102,1291,0.90589608,0.926460805,0.94440668,0.956341153,0.930708578
MYS,2021/3/29,148,514,194,74,930,0.90589608,0.926460805,0.94440668,0.956341153,0.930708578
MYS,2021/3/30,189,640,219,74,1122,0.90589608,0.926460805,0.94440668,0.956341153,0.930708578
MYS,2021/3/31,226,861,305,82,1474,0.90589608,0.926460805,0.94440668,0.956341153,0.930708578
KOR,2020/2/1,0,0,1,0,1,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/2,0,1,2,0,3,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/3,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/4,0,0,1,0,1,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/5,0,3,2,0,5,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/6,0,1,2,0,3,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/7,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/8,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/9,0,1,1,1,3,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/10,0,1,0,0,1,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/11,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/12,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/13,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/14,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/15,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/16,0,0,0,2,2,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/17,0,0,0,0,0,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/18,1,0,0,1,2,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/19,0,11,15,8,34,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/20,1,7,6,2,16,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/21,1,23,33,17,74,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/22,5,43,87,55,190,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/23,5,74,88,43,210,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/24,7,80,81,39,207,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/25,6,57,46,21,130,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/26,8,110,75,60,253,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/27,26,216,139,68,449,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/28,28,173,153,73,427,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/2/29,30,410,283,186,909,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/1,49,266,184,96,595,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/2,34,263,259,130,686,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/3,40,252,199,109,600,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/4,29,211,179,97,516,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/5,29,181,128,100,438,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/6,42,181,132,163,518,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/7,41,187,124,131,483,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/8,39,135,98,95,367,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/9,26,78,72,72,248,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/10,13,32,51,35,131,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/11,20,40,108,74,242,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/12,8,29,43,34,114,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/13,10,25,44,31,110,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/14,7,25,43,32,107,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/15,5,21,26,24,76,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/16,7,20,23,24,74,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/17,5,24,33,22,84,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/18,3,29,21,40,93,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/19,10,29,37,76,152,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/20,14,14,26,33,87,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/21,7,22,26,92,147,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/22,5,25,38,30,98,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/23,2,29,18,15,64,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/24,10,25,20,21,76,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/25,7,57,19,17,100,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/26,14,47,20,23,104,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/27,10,29,18,34,91,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/28,6,53,50,37,146,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/29,9,50,33,13,105,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/30,6,37,19,16,78,0.87110343,0.910573049,0.943220243,0.90456245,0.922376374
KOR,2020/3/31,3,35,53,34,125,0.868543621,0.911698471,0.943492513,0.914830966,0.927023939
KOR,2020/4/1,7,42,25,27,101,0.865983812,0.912823894,0.943764783,0.925099482,0.931671503
KOR,2020/4/2,6,38,26,19,89,0.863424003,0.913949316,0.944037054,0.935367997,0.936319068
KOR,2020/4/3,8,39,22,17,86,0.860864194,0.915074739,0.944309324,0.945636513,0.940966633
KOR,2020/4/4,3,41,18,32,94,0.858304386,0.916200161,0.944581594,0.955905028,0.945614197
KOR,2020/4/5,7,45,18,11,81,0.855744577,0.917325583,0.944853864,0.966173544,0.950261762
KOR,2020/4/6,9,18,7,13,47,0.853184768,0.918451006,0.945126135,0.97644206,0.954909327
KOR,2020/4/7,2,21,10,14,47,0.850624959,0.91810813,0.942862861,0.972244296,0.95228423
KOR,2020/4/8,4,22,12,15,53,0.84806515,0.917765255,0.940599587,0.968046533,0.949659133
KOR,2020/4/9,6,19,8,6,39,0.845505341,0.91742238,0.938336313,0.963848769,0.947034037
KOR,2020/4/10,2,12,6,7,27,0.842945532,0.917079505,0.93607304,0.959651006,0.94440894
KOR,2020/4/11,6,8,8,8,30,0.840385723,0.916736629,0.933809766,0.955453242,0.941783844
KOR,2020/4/12,3,17,6,6,32,0.837825915,0.916393754,0.931546492,0.951255479,0.939158747
KOR,2020/4/13,3,12,3,7,25,0.835266106,0.916050879,0.929283219,0.947057715,0.936533651
KOR,2020/4/14,3,11,7,6,27,0.832706297,0.915708004,0.927019945,0.942859952,0.933908554
KOR,2020/4/15,4,14,5,4,27,0.830146488,0.915365128,0.924756671,0.938662189,0.931283457
KOR,2020/4/16,6,6,5,5,22,0.827586679,0.915022253,0.922493398,0.934464425,0.928658361
KOR,2020/4/17,5,12,3,2,22,0.82502687,0.914679378,0.920230124,0.930266662,0.926033264
KOR,2020/4/18,2,10,3,3,18,0.822467061,0.914336503,0.91796685,0.926068898,0.923408168
KOR,2020/4/19,2,4,1,1,8,0.819907253,0.913993627,0.915703576,0.921871135,0.920783071
KOR,2020/4/20,3,7,3,0,13,0.817347444,0.913650752,0.913440303,0.917673371,0.918157975
KOR,2020/4/21,2,1,4,2,9,0.814787635,0.913307877,0.911177029,0.913475608,0.915532878
KOR,2020/4/22,1,4,4,2,11,0.812227826,0.912965002,0.908913755,0.909277844,0.912907781
KOR,2020/4/23,1,3,2,2,8,0.809668017,0.912622126,0.906650482,0.905080081,0.910282685
KOR,2020/4/24,1,2,1,2,6,0.807108208,0.912279251,0.904387208,0.900882317,0.907657588
KOR,2020/4/25,2,4,2,2,10,0.804548399,0.911936376,0.902123934,0.896684554,0.905032492
KOR,2020/4/26,1,8,1,0,10,0.801988591,0.911593501,0.89986066,0.89248679,0.902407395
KOR,2020/4/27,2,7,1,0,10,0.799428782,0.911250625,0.897597387,0.888289027,0.899782299
KOR,2020/4/28,2,7,3,2,14,0.803935089,0.917847529,0.904979136,0.892687468,0.905325075
KOR,2020/4/29,0,5,4,0,9,0.808441396,0.924444432,0.912360886,0.897085909,0.910867851
KOR,2020/4/30,0,3,1,0,4,0.812947703,0.931041335,0.919742636,0.90148435,0.916410628
KOR,2020/5/1,0,6,2,1,9,0.81745401,0.937638239,0.927124386,0.905882791,0.921953404
KOR,2020/5/2,0,4,1,1,6,0.821960317,0.944235142,0.934506135,0.910281232,0.927496181
KOR,2020/5/3,1,5,2,5,13,0.826466624,0.950832045,0.941887885,0.914679673,0.933038957
KOR,2020/5/4,0,3,3,2,8,0.830972931,0.957428949,0.949269635,0.919078114,0.938581734
KOR,2020/5/5,0,1,2,0,3,0.835479238,0.949920127,0.923157924,0.92179581,0.925986376
KOR,2020/5/6,0,1,0,1,2,0.839985545,0.942411305,0.897046213,0.924513506,0.913391018
KOR,2020/5/7,1,3,0,0,4,0.844491852,0.934902483,0.870934502,0.927231203,0.900795661
KOR,2020/5/8,1,8,2,1,12,0.84899816,0.927393661,0.844822791,0.929948899,0.888200303
KOR,2020/5/9,2,15,1,0,18,0.853504467,0.919884839,0.81871108,0.932666595,0.875604945
KOR,2020/5/10,3,22,6,3,34,0.858010774,0.912376017,0.79259937,0.935384292,0.863009588
KOR,2020/5/11,1,29,4,1,35,0.862517081,0.904867195,0.766487659,0.938101988,0.85041423
KOR,2020/5/12,5,16,5,1,27,0.867023388,0.909620018,0.784717606,0.940819684,0.860272076
KOR,2020/5/13,2,18,3,3,26,0.871529695,0.91437284,0.802947553,0.943537381,0.870129922
KOR,2020/5/14,11,17,1,0,29,0.876036002,0.919125663,0.8211775,0.946255077,0.879987767
KOR,2020/5/15,5,15,3,4,27,0.880542309,0.923878486,0.839407447,0.948972774,0.889845613
KOR,2020/5/16,4,10,2,3,19,0.885048616,0.928631309,0.857637394,0.95169047,0.899703459
KOR,2020/5/17,1,7,4,1,13,0.889554923,0.933384132,0.875867342,0.954408166,0.909561305
KOR,2020/5/18,1,7,6,1,15,0.89406123,0.938136954,0.894097289,0.957125863,0.919419151
KOR,2020/5/19,1,5,3,4,13,0.891761316,0.93208472,0.903624461,0.963250739,0.924023013
KOR,2020/5/20,7,16,7,2,32,0.889461401,0.926032485,0.913151634,0.969375616,0.928626876
KOR,2020/5/21,4,5,3,0,12,0.887161486,0.919980251,0.922678806,0.975500493,0.933230739
KOR,2020/5/22,3,12,4,1,20,0.884861571,0.913928016,0.932205979,0.98162537,0.937834602
KOR,2020/5/23,1,8,10,4,23,0.882561656,0.907875782,0.941733151,0.987750246,0.942438465
KOR,2020/5/24,2,8,11,4,25,0.880261742,0.901823547,0.951260324,0.993875123,0.947042328
KOR,2020/5/25,1,6,7,2,16,0.877961827,0.895771313,0.960787496,1,0.95164619
KOR,2020/5/26,2,7,7,3,19,0.875661912,0.895622866,0.96084512,0.992437519,0.949647142
KOR,2020/5/27,5,14,9,12,40,0.873361997,0.89547442,0.960902745,0.984875038,0.947648094
KOR,2020/5/28,6,41,26,6,79,0.871062082,0.895325973,0.960960369,0.977312557,0.945649046
KOR,2020/5/29,7,21,19,11,58,0.868762168,0.895177526,0.961017993,0.969750076,0.943649998
KOR,2020/5/30,6,11,14,8,39,0.866462253,0.89502908,0.961075617,0.962187595,0.94165095
KOR,2020/5/31,0,16,10,1,27,0.864162338,0.894880633,0.961133241,0.954625114,0.939651902
KOR,2020/6/1,3,6,19,7,35,0.861862423,0.894732187,0.961190865,0.947062633,0.937652854
KOR,2020/6/2,2,8,11,17,38,0.859562508,0.89458374,0.961248489,0.939500152,0.935653805
KOR,2020/6/3,3,11,14,21,49,0.857262593,0.894435294,0.961306113,0.931937671,0.933654757
KOR,2020/6/4,2,8,12,17,39,0.854962679,0.894286847,0.961363738,0.92437519,0.931655709
KOR,2020/6/5,2,7,10,20,39,0.852662764,0.8941384,0.961421362,0.916812709,0.929656661
KOR,2020/6/6,4,8,19,20,51,0.850362849,0.893989954,0.961478986,0.909250228,0.927657613
KOR,2020/6/7,7,9,19,22,57,0.848062934,0.893841507,0.96153661,0.901687747,0.925658565
KOR,2020/6/8,2,7,11,17,37,0.845763019,0.893693061,0.961594234,0.894125266,0.923659517
KOR,2020/6/9,0,5,14,19,38,0.843463105,0.891108901,0.943375447,0.895068364,0.914661071
KOR,2020/6/10,3,15,8,24,50,0.84116319,0.888524742,0.92515666,0.896011462,0.905662626
KOR,2020/6/11,4,16,14,11,45,0.838863275,0.885940583,0.906937873,0.896954559,0.896664181
KOR,2020/6/12,3,19,18,16,56,0.83656336,0.883356424,0.888719086,0.897897657,0.887665735
KOR,2020/6/13,2,10,12,24,48,0.834263445,0.880772265,0.870500299,0.898840755,0.87866729
KOR,2020/6/14,0,11,13,10,34,0.831963531,0.878188105,0.852281512,0.899783853,0.869668845
KOR,2020/6/15,2,10,17,8,37,0.829663616,0.875603946,0.834062724,0.900726951,0.860670399
KOR,2020/6/16,3,7,10,14,34,0.823575072,0.873906874,0.851623771,0.914908815,0.870248363
KOR,2020/6/17,3,22,9,9,43,0.817486528,0.872209801,0.869184817,0.929090679,0.879826327
KOR,2020/6/18,2,14,15,28,59,0.811397985,0.870512728,0.886745863,0.943272543,0.88940429
KOR,2020/6/19,2,17,15,15,49,0.805309441,0.868815655,0.904306909,0.957454408,0.898982254
KOR,2020/6/20,6,22,20,19,67,0.799220897,0.867118583,0.921867956,0.971636272,0.908560217
KOR,2020/6/21,1,15,13,19,48,0.793132353,0.86542151,0.939429002,0.985818136,0.918138181
KOR,2020/6/22,1,7,6,3,17,0.78704381,0.863724437,0.956990048,1,0.927716145
KOR,2020/6/23,3,14,17,12,46,0.780955266,0.870225677,0.959155386,1,0.930804206
KOR,2020/6/24,3,17,22,9,51,0.774866722,0.876726917,0.961320724,1,0.933892267
KOR,2020/6/25,3,10,8,7,28,0.768778179,0.883228156,0.963486061,1,0.936980328
KOR,2020/6/26,2,18,10,9,39,0.762689635,0.889729396,0.965651399,1,0.940068389
KOR,2020/6/27,3,24,11,13,51,0.756601091,0.896230636,0.967816737,1,0.943156451
KOR,2020/6/28,5,25,15,17,62,0.750512547,0.902731875,0.969982074,1,0.946244512
KOR,2020/6/29,4,14,11,13,42,0.744424004,0.909233115,0.972147412,1,0.949332573
KOR,2020/6/30,6,16,14,6,42,0.754794948,0.913194713,0.95932186,0.985924204,0.943550696
KOR,2020/7/1,2,16,19,14,51,0.765165893,0.917156311,0.946496308,0.971848407,0.937768819
KOR,2020/7/2,4,14,16,20,54,0.775536837,0.921117909,0.933670756,0.957772611,0.931986942
KOR,2020/7/3,11,20,13,17,61,0.785907781,0.925079508,0.920845203,0.943696814,0.926205065
KOR,2020/7/4,5,28,16,14,63,0.796278726,0.929041106,0.908019651,0.929621018,0.920423188
KOR,2020/7/5,6,17,18,20,61,0.80664967,0.933002704,0.895194099,0.915545221,0.914641311
KOR,2020/7/6,6,17,15,10,48,0.817020615,0.936964302,0.882368547,0.901469425,0.908859435
KOR,2020/7/7,3,18,14,9,44,0.827391559,0.93672725,0.887575078,0.894398707,0.90946868
KOR,2020/7/8,4,22,24,12,62,0.837762503,0.936490198,0.892781609,0.887327988,0.910077925
KOR,2020/7/9,6,18,21,5,50,0.848133448,0.936253146,0.89798814,0.88025727,0.91068717
KOR,2020/7/10,6,19,13,7,45,0.858504392,0.936016094,0.903194671,0.873186552,0.911296415
KOR,2020/7/11,1,14,10,10,35,0.868875336,0.935779042,0.908401202,0.866115833,0.911905661
KOR,2020/7/12,8,17,8,11,44,0.879246281,0.935541991,0.913607733,0.859045115,0.912514906
KOR,2020/7/13,7,33,13,9,62,0.889617225,0.935304939,0.918814264,0.851974397,0.913124151
KOR,2020/7/14,4,11,9,9,33,0.892288904,0.93661026,0.921609522,0.873120912,0.919145487
KOR,2020/7/15,2,12,18,7,39,0.894960583,0.937915581,0.92440478,0.894267426,0.925166823
KOR,2020/7/16,8,28,15,10,61,0.897632262,0.939220902,0.927200038,0.915413941,0.93118816
KOR,2020/7/17,4,23,22,11,60,0.900303941,0.940526223,0.929995295,0.936560456,0.937209496
KOR,2020/7/18,7,15,16,1,39,0.902975619,0.941831544,0.932790553,0.957706971,0.943230832
KOR,2020/7/19,5,13,7,9,34,0.905647298,0.943136865,0.935585811,0.978853485,0.949252168
KOR,2020/7/20,4,14,6,2,26,0.908318977,0.944442186,0.938381069,1,0.955273504
KOR,2020/7/21,2,20,8,15,45,0.903601795,0.940815778,0.939005269,0.987134178,0.951237909
KOR,2020/7/22,7,16,19,21,63,0.898884614,0.937189371,0.939629468,0.974268356,0.947202315
KOR,2020/7/23,4,22,20,13,59,0.894167432,0.933562964,0.940253667,0.961402535,0.94316672
KOR,2020/7/24,2,8,14,17,41,0.88945025,0.929936556,0.940877867,0.948536713,0.939131125
KOR,2020/7/25,2,51,48,12,113,0.884733069,0.926310149,0.941502066,0.935670891,0.93509553
KOR,2020/7/26,0,17,33,8,58,0.880015887,0.922683742,0.942126265,0.922805069,0.931059936
KOR,2020/7/27,2,13,3,7,25,0.875298705,0.919057334,0.942750465,0.909939247,0.927024341
KOR,2020/7/28,4,8,12,4,28,0.885359636,0.922838344,0.944441766,0.918591418,0.930684949
KOR,2020/7/29,1,22,16,9,48,0.895420567,0.926619354,0.946133068,0.927243589,0.934345557
KOR,2020/7/30,0,8,4,6,18,0.905481498,0.930400364,0.947824369,0.93589576,0.938006165
KOR,2020/7/31,1,18,12,5,36,0.915542429,0.934181374,0.949515671,0.944547931,0.941666773
